id,key,citation
kruyt1921,"Kruyt, 1921","Kruyt, A. C. 1921. DeRoteneezen. Tijd. Ind. Taal. Land. Volkenk. 60: 266-344."
kruyt1923,"Kruyt, 1923","Kruyt, A. C. 1923. De Mentaweiers. Tijd. Taal. Land. Volkenk. 62: 1-188."
kubary1873,"Kubary, 1873","Kubary, J. S. 1873. Die Palau-Inseln in der Sudsee. Journal des Museum Godeffroy I: 177-238. Hamburg."
kubary1900,"Kubary, 1900","Kubary, J. S. 1900. Die Verbrechen und das Strafverfahren auf den Pelau-Inseln. Die Mikronesischen Kolonien aus ethnologischen Gesichtspunkten, ed. A. Bastian 2: 1-36. Berlin."
kudrin1988,"Kudrin, 1988","Kudrin, A. A. (ed. ) 1988. Russko-evenkijskij slovar' 1988. Moscow."
kulp1925,"Kulp, 1925","Kulp, D. H. 1925. Country Life in South China. New York."
kunstadter1965,"Kunstadter, 1965","Kunstadter, P. 1965. The Lau' (Lawa) of Northern Thailand. Princeton."
kunstadter1966,"Kunstadter, 1966","Kunstadter, P. 1966. Residential and Social Organization of the Lawa. Southw. Journ. Anth. 22: 61-84."
kuper1950,"Kuper, 1950","Kuper, Hilda. 1950. Kinship among the Swazi. In African Systems of Kinship and Marriage, A. R. Radcliff-Brown and C. D. Forde, eds. London, International African Institute. Pp. 86-110."
kuper1955,"Kuper, 1955","Kuper, H. 1955. The Shona. London."
kuper1974,"Kuper, 1974","Kuper, H. 1974. An African Aristocracy. London. Kuper, H. 1952. The Swazi. London. Cooper, H. 1963. A South African Kingdom: The Swazi. New York. Cooper, H. 1965. The Swazi of Swaziland. Peoples of Africa, ed. J. L. Gibbs, pp. 479-511. New York."
kurze188689,"Kurze, 1886-89","Kurze, G. 1886-89. Das Volk der Sud-Sakalava. Mitt. Geog. Ges. Jena 5: 115-128. 7: 106-120."
labarre1934,"La Barre, 1934","La Barre, R. W. 1934. Marquesan Culture. Ms."
lafargeandbyers1931,"La Farge and Byers, 1931","La Farge, O., and D. Byers. 1931. The Year Bearer's People. Tulane Univ. Middle Amer. Ser. 3: 1-379."
lafontaine1959,"La Fontaine, 1959","La Fontaine, J. S. 1959. The Gisu of Uganda. London. Roscoe, J. 1924. The Bagesu and Other Tribes of the Uganda Protectorate. Cambridge."
laanest1974,"Laanest, 1974","Laanest, A. H. 1974. Izhora. Voprosy istorii 3:217-9."
labarre1941,"LaBarre, 1941","LaBarre, W. 1941. The Uru of the Rio Desaguadero. Amer. Anth. 43: 493-522."
labarre1948,"LaBarre, 1948","LaBarre, W. 1948. The Aymara Indians of the Lake Titicaca Plateau, Bolivia. Memoirs of the American Anthropological Association, 68: 1-250."
labouret1914,"Labouret, 1914","Labouret, H. 1914. Notes contributives a l'etude du peuple Baoule. Rev. Ethnog. Sociol. 5: 83-91, 181-194."
labouret1920,"Labouret, 1920","Labouret, H. 1920. Mariage et polyandrie parmi les Dagari et les Oule. Rev. Ethnog. Trad. Pop. 1: 267-283."
labouret1931,"Labouret, 1931","Labouret, H. 1931. Les tribus du Rameau Lobi. Trav. Mem. Inst. Ethnol. 15: 1-510."
labouret1934,"Labouret, 1934","Labouret, H. 1934. Les Manding et leur langue. Bull. Com. Et. Hist. Scient. Afr. Occ. Franc. 17: 1-270."
ladysenskij1929,"Ladysenskij, 1929","Ladysenskij, A. 1929. Das Familienrocht der Tscherkessen. Zeits. Vergl. Rechtsw. 45: 178-208."
lafont1939,"Lafont, 1939","Lafont. 1939. Coutume toucouleur. Publ. Com. Et. Hist. Scient. Afr. Occ. Franc., ser. A, 9: 247-301."
lafont1964,"Lafont, 1964","Lafont, P. B. 1964. Contribution a l'etude des structures sociales des Chams du Vietnam. Bull. Ec. Franc. Extr. Orient 52: 157-171."
lagrange1913,"Lagrange, 1913",Lagrange. 1913. La circonscription du Batha. Geographie 28: 157-171.
laman1953,"Laman, 1953","Laman, K. 1953. The Kongo. stud. Ethnog. Upsaliensia 4: 1-155."
lambert1950,"Lambert, 1950","Lambert, H. E. 1950. The Systems of Land Tenure in the Kikuyu Land Unit. Communications from the School of African Studies, n. s. 22: 1-185."
lambert1956,"Lambert, 1956","Lambert, H. E. 1956. Kikuyu Social and Political Institutions. London."
lambert1963,"Lambert, 1963","Lambert, B. 1963. Rank and Ramage in the Northern Gilbert Islands. Ph. D. Dissertation, University of California at Berkeley."
lambert1964,"Lambert, 1964","Lambert, B. 1964. Fosterage in the Northern Gilbert Islands. Ethnology 3: 232-258."
lambert1968,"Lambert, 1968","Lambert, B. 1968. The Economic Activities of a Gilbertese Chief. Political Anthropology, ed. M. J. Schwartz, et al., pp. 155-172. Chicago."
lambert1970a,"Lambert, 1970a","Lambert, B. 1970. Adoption, Guardianship, and Social Stratification in the Northern Gilbert Islands. in: Carroll, V. (ed): Adoption in E. Oceania, 261-91. UH Press, Honolulu."
lambert1970b,"Lambert, 1970b","Lambert, B. 1970. The Gilbert Islands. Land Tenure in the Pacific, ed. R. G. Crocombe."
lambo1946,"Lambo, 1946","Lambo, L. 1946. Etude, sur les Balala. Bull. Jurisd. Indig. Droit Cout. Congol. 14: 231-256, 273-300, 313-246."
lamouroux1913,"Lamouroux, 1913","Lamouroux, R. 1913. La region du Toubouri. Anthropologie 24: 679-692."
lampen1925,"Lampen, 1925","Lampen, E. 1925. A Short Account of Meidob. Sudan Notes Rec. 11: 55-67."
lampen1933,"Lampen, 1933","Lampen, G. D. 1933. The Baggara Tribes of Darfur. Sudan Notes Rec. 16-97-118."
landes1937a,"Landes, 1937a","Landes, R. 1937. Ojibwa Sociology. Columbia Univ. Contr. Anth. 29: 1-144."
landes1937b,"Landes, 1937b","Landes, R. 1937. The Ojibwa of Canada. Cooperation and Competition Among Primitive Peoples, ed. M. Mead, pp. 87-126. New York."
landes1937c,"Landes, 1937c","Landes, Ruth,""The Personality of the Ojibwa,"" Character and Personality, Vol 6, pp. 51-60, 1937."
landes1938,"Landes, 1938","Landes, R. 1938. The Ojibwa Woman. Columbia Univ. Contr. Anth. 31: 1-247."
landtman1927,"Landtman, 1927","Landtman, G. 1927. The Kiwai Papuans of British New Guinea. London."
laneandlane1957,"Lane and Lane, 1957","Lane, R. B., and B. S. Lane. 1957. Unpublished field notes."
laneandlane1958,"Lane and Lane, 1958","Lane, R., and B. Lane. 1958. The Evolution of Ambrym Kinship. Southw. Journ. Anth. 14: 107-135."
lane1923,"Lane, 1923","Lane, R. W. 1923. Peaks of Shala. New York."
lane1952,"Lane, 1952","Lane, K. S. 1952. The Montagnais Indians, 1600-1640. Kroeber Anthropological Society Papers 7: 1-62."
lane1956,"Lane, 1956","Lane, R. B. 1956. The Heathen Communities of Southeast Pentecost. Journal de la Soci‚te des Oceanistes 12: 139-180."
lane1963a,"Lane, 1963a","Lane, B. S. 1963. Personal communication."
lane1963b,"Lane, 1963b","Lane, R. B. 1963. Personal communication."
lane1965,"Lane, 1965","Lane, R. B. 1965. The Melanesians of South Pentecost. Gods, Ghosts and Men in Melanesia, ed. P. Lawrence and M. G. Meggitt, pp. 250-279. London."
langandtastevin1937,"Lang and Tastevin, 1937","Lang, A., and C. Tastevin. 1937. La tribu des Va-Nyaneka. Mission Rohan-Chabot 5: 1-213."
lang1903,"Lang, 1903","Lang, F. H. 1903. Die Waschambala. Rechtsverhaltnisse von eingeborenen Volker in Afrika und Ozeanien, ed. S. R. Steinmetz, pp. 218-267. Berlin."
lang1946,"Lang, 1946","Lang, O. 1946. Chinese Family and Society. New Haven."
langley1939,"Langley, 1939","Langley, E. R. 1939. The Temne. Sierra Leone Stud. 12-64-80."
langrand1945,"Langrand, 1945","Langrand, G. 1945. Vie sociale et religieuse en Annam. Lille."
langsdorff1817,"Langsdorff, 1817","Langsdorff, G. H. von. 1817. Voyages and Travels. London."
lantis1946,"Lantis, 1946","Lantis, M. 1946. The Social Culture of the Nuivak Eskimo. Trans. Amer. Phil. Soc. 35: 153-323."
lantis1970,"Lantis, 1970","Lantis, M. 1970. Ethnohistory in Southwestern Alaska and the Southern Yukon. Lexington, Ky."
laoust1915,"Laoust, 1915","Laoust, E. 1915. Le mariage chez les Berberes du Maroc. Arch. Berberes 1: 40-76."
larkin192627,"Larkin, 1926-27","Larkin, G. M. 1926-27. An Account of the Azande. Sudan Notes and Records 9: 1-56; 10: 85-134."
larkin1958,"Lar'kin, 1958","Lar'kin, V. G. 1958. Udegejtsy. Istoriko-etnograficheskijo cherk s serediny 19 veka do nashih dnei (The Udihe: A Sketch of Their History and Ethnography from the Mid-Nineteenth Century to Nowadays). Vladivostok."
larkin1964,"Lar'kin, 1964","Lar'kin, V. G. 1964. Orochi. Istoriko-etnograficheskij ocherk s serediny XIX veka do nashih dnei (Orochi: A Sketch of History and Ethnography from the Middle of the Nineteenth Century to Nowadays). Moscow."
latta1949,"Latta, 1949","Latta, F. F. 1949. Handbook of Yokuts Indians. Oildale."
lattimore1933,"Lattimore, 1933",Lattimore. O. 1933. The Gold Tribe. Mem. Amer. Anth. Assoc. 40: 1-77.
laval1938,"Laval, 1938","Laval, Honore. 1938. Mangareva: L'histoire ancienne d'un peuple polynesien. Braine-le-Compte, Belgium."
lavergne1949,"Lavergne, 1949","Lavergne, G. 1949. Un peuplade du Haut-Cameroun: Les Matakam. Paris."
lawes1879,"Lawes, 1879","Lawes, W. G. 1879. Ethnological Notes on the Motu, Koitapu, and Koiari Tribes. Journ. Roy. Anth. Inst. 8: 369-377."
lawrance1957,"Lawrance, 1957","Lawrance, J. C. D. 1957. The Iteso. London. Gulliver, P. and P. H. 1953. The Central Nilo-Hamites. London."
lawrence1895,"Lawrence, 1895","Lawrence, W. R. 1895. The Valley of Kashmir. London."
lawson1949,"Lawson, 1949","Lawson, Audrey. 1949. ""An outline of the relationship systems of the Nyanja and Yao tribes in South Nyasaland,"" African Studies 8: 180-90."
lebaretal1964,"Le Bar et al., 1964","LeBar, F. M., G. C. Hickey, and J. K. Musgrave. 1964. Ethnic Groups of Mainland Southeast Asia. New Haven."
leclercq1910,"Le Clercq, 1910","Le Clercq, C. 1910. New Relation of Gaspesia, ed. W. F. Ganong. Publications of the Champlain Society 5: 1-452."
lecoeur1950,"Le Coeur, 1950","Le Coeur, C. 1950. Dictionnaire ethnographique Teda. Memoires de l'Institut Francais d'Afrique Noire 9: 1-213."
lecoeur1956,"Le Coeur, 1956","Le Coeur, Charles. V-17. 1956. ""Grammaire et textes Tada-Daza,"" Institut Francais d'Afrique Noire, Memorie, 46."
leheriss1911,"Le Heriss, 1911","Le Heriss, A. 1911. L'ancien royaume du Dahomey. Paris."
levine1959,"Le Vine, 1959","Le Vine, R. A. 1959. Gusii Sex Offenses. Amer. Anth. 61: 965-990."
leach1938,"Leach, 1938","Leach, E. R. 1938. Social and Economic Organization of the Rowanduz Kurds. London School of Economics Monographs on Social Anthropology 3:1-74."
leach1945,"Leach, 1945","Leach, E. R. 1945. Jinghpaw Kinship Terminology. Journ. Roy. Anth. Inst. 75: 59-72."
leach1954,"Leach, 1954","Leach, E. R. 1954. Political Systems of Highland Burma. London."
leach1959,"Leach, 1959","Leach, Edmund R. 1959. Hydraulic Society in Ceylon. Past and Present, No. 15 (April): 2-26."
leach1960,"Leach, 1960","Leach, E. R. 1960. The Sinhalese of the Dry Zone of Northern Ceylon. Viking Fund Publ. Anth. 29: 116-126."
leach1963,"Leach, 1963","Leach, E. R. 1963. Did the Wild Veddas have Matrilineal Clans? Roy. Anth. Inst. Occ. Pap. 16: 68-78."
leach1967,"Leach, 1967","Leach, E. 1967. The Language of Kachin Kinship. Social Organization, ed. M. Freedman, pp. 125-152. London."
leacock1969,"Leacock, 1969","Leacock, E. 1969. The Montagnais-Naskapi Band. Bulletins of the National Museum of Canada 228: 1-20."
leakey1952,"Leakey, 1952","Leakey, L. S. B. 1952. Mau Mau and the Kikuyu. London."
leakey1977,"Leakey, 1977","Leakey, L. S. B. 1977. The Southern Kikuyu before 1903. 3 vols. New York."
lebar1964,"LeBar, 1964","LeBar, F. M. 1964. The Material Culture of Truk. Yale University Publications in Anthropology, 68: 1-185."
lebeuf1959,"Lebeuf, 1959","Lebeuf, A. M. D. 1959. Les populations du Tchad. Paris."
lebzelter1934,"Lebzelter, 1934","Lebzelter, V. 1934. Eingeborenenkulturen in Sudwest-und Sudafrika. Leipzig."
lebzelter1935,"Lebzelter, 1935","Lebzelter, V. 1935. Eingeborenenkulturen in Sudwest-und SudAfrika. Leipzig."
lecock1964,"Lecock, 1964","Lecock, S. 1964. Economic Life of the Maue Indians. Boletim do Museu Parense Emilio Goeldi 19: 1-30."
leeanddevore1976,"Lee and DeVore, 1976","Lee, R. B., and Irven DeVore, eds. 1976. Kalahari Hunterp-Gatherers. Cambridge, Mass. [Dobe !Kung: Chapters 1-3, 6-14]."
lee1940,"Lee, 1940","Lee, D. D. 1940. The Place of Kinship Terms in Wintu. Speech. Amer. Anth. 42: 604-616."
lee1957,"Lee, 1957","Lee, N. 1957. Three Years Among the Comanches. Norman."
lee1966,"Lee, 1966","Lee, R. B. 1966. Subsistence Ecology of !Kung Bushmen. Ph. D. Dissertation, University of California, Berkeley."
lee1968,"Lee, 1968","Lee, R. B. 1968. What Hunters do for a Living. Man the Hunter, ed. R. B. Lee and I. DeVore, eds., pp. 30-48. Chicago."
lee1972a,"Lee, 1972a","Lee, R.B. 1972a. The !Kung Bushmen of Botswana. In Hunters and Gatherers Today: A Socioeconomic Study of Eleven Such Cultures in the Twentieth Century, edited by M. G. Bicchieri, pp. 327-368. Holt, Rinehart and Winston, New York."
lee1974,"Lee, 1974","Lee, R. B. 1974. Male-Female Residence Arrangements and Political Power in Human Hunter-Gatherers. Archives of Sexual Behavior 3: 167-173."
lee1979,"Lee, 1979","Lee, R. B. 1979. The !Kung San. Cambridge. [Dobe !Kung]."
leeds1961,"Leeds, 1961","Leeds, A. 1961. Yaruro Incipient Tropical Forest Agriculture. The Evolution of Horticultural Systems in Native South America, ed. J. Wilbert, pp. 13-46. Caracas."
leedsnd,"Leeds, nd","Leeds, A. (Pan-American Union). Unpublished field notes."
leenhardt1930,"Leenhardt, 1930","Leenhardt, M. 1930. Notes d'ethnologie néo-calédonienne. Travaux et Mémoires de l'Institut d'Ethnologie 8º 1-340. Paris."
leenhardt1937,"Leenhardt, 1937","Leenhardt, M. 1937. Gens de la Grand Terre, Nouvelle Calédonie. Paris."
legae1926,"Legae, 1926","Legae, C. R. 1926. Les Azande ou Niam-Niam. Bibliothque Congo 18: 1-224."
lehman1963,"Lehman, 1963","Lehman, F. K. 1963. The Structure of Shin Society. Illinois Stud. Anth. 3: 1-244."
lehmann1934,"Lehmann, 1934","Lehmann, W. 1934. Anthropologische Beobachtungen auf den kleinen Sunda=Inseln. Zeitschrift for Ethnologie 66: 268-276."
lehmann1951,"Lehmann, 1951","Lehmann, F. R. 1951. Notes on the Daily Life of the Nyakyusa. Sociologus n. F, 1: 138-148."
leightonandadair1966,"Leighton and Adair, 1966","Leighton, D. C. and J. Adair. 1966. People of the Middle Place: A Study of the Zuni Indians. New Haven."
leightonandkluckhohn1947,"Leighton and Kluckhohn, 1947","Leighton, D. C., and C. Kluckhohn. 1947. Children of the People. Cambridge."
leithross1939,"Leith-Ross, 1939","Leith-Ross, S. 1939. African Women: A Study of the Ibo of Nigeria. New York. [Southern Ibo region, embracing Isu-Ana]."
leitner1873,"Leitner, 1873","Leitner, G. W. 1873. The Languages and Races of Dardistan. Lahore."
lembezat1916a,"Lembezat, 1916a","Lembezat, B. 1916. Les populations paiennes du Nord-Cameroun et de l'Adamaoua. Paris."
lembezat1950,"Lembezat, 1950","Lembezat, B. 1950. Kirdi, les populations paiennes du Nord-Cameroun Mem. Inst. Franc. Afr. Noire, Centre Cameroun, Serie Populations 3: 1-95."
lembezat1952,"Lembezat, 1952","Lembezat, B. 1952. Mukulehe. Paris."
lembezat1961,"Lembezat, 1961","Lembezat, B. 1961. Les populations paiennes du Nord-Cameroun et de l'Adamoua. Paris."
lennrot1985,"Lennrot, 1985","Lennrot, E. 1985. Puteshestvija E. Lennrota. Putevki, zametki, dnevniki, pis'ma 1828-1842 (Lennrot's Journeys: Travel Notes, Diaries, Letters. 1828-1842). Petrozavodsk."
lerner1958,"Lerner, 1958","Lerner, D. 1958. The Passing of Traditional Society. N. Y."
lery1880,"Lery, 1880","Lery, J. de. 1880. Histoire d'un voyage faict en la terre du Brésil, ed. P. GAffarel. Paris."
lery1906,"Lery, 1906","Lery, J. de. 1906. Extracts out of the Historie of John Lerius, ed. S. Purchas. Hakluytus Posthumus or Purchas His Pilgrimes 16: 518-579. Glasgow."
leslau1950,"Leslau, 1950","Leslau, W. 1950. Ethiopic Documents: Gurage. Viking Fund Publ. Anth. 14: 1-176."
leslau1951,"Leslau, 1951","Leslau, W. 1951. Falasha Anthrology. Yale Judaica Ser. 6: 1-122."
leslau1957,"Leslau, 1957","Leslau, W. 1957. Coutumes et croyances des Falachas. Trav. Mem. Inst. Ethnol. 61: 1-98."
lessa1950,"Lessa, 1950","Lessa, W. A. 1950. The Ethnography of Ulithi Atoll. Unpublished Ms. Ulithi (Micronesia)."
lessner1904,"Lessner, 1904","Lessner, O. 1904. Die Balue oder Rumpiberge und ihre Bewohner. Globus 86: 273-278, 337-344, 392-397."
lestrange1950,"Lestrange, 1950","Lestrange, M. de. 1950. Les Coniagui et les Bassari. Paris."
leuschner1903,"Leuschner, 1903","Leuschner. 1903. Die Bakwiri. Rechtsverhaltnisse von eingeborenen Volkern in Afrika und Ozeanien, ed. Steinmetz, pp. 14-26. Berlin."
levinandpotapov1956,"Levin and Potapov, 1956","Levin, M. G., and L. P. Potapov (eds.). 1956. Narody Sibiri (Siberian Peoples). Moscow-Leningrad."
levistrauss1936,"Lévi-Strauss, 1936","Lévi-Strauss, C. 1936. Contribution a l'etude de l'organisation sociale des Indiens Bororo. Journ. Soc. Americanistes, n. s., 28: 268-304."
levistrauss1944,"Lévi-Strauss, 1944","Lévi-Strauss, C. 1944. The Social and Psychological Aspects of Chieftainship in a Primitive Tribe. Transactions of the New York Academy of Sciences, ser. 2, 7: 1642."
levistrauss1948a,"Lévi-Strauss, 1948a","Lévi-Strauss, C. 1948. La vie familiale et sociale des Indiens Nambikwara. Journal de la Société des Americanistes 37: 1-131. Paris."
levistrauss1948b,"Lévi-Strauss, 1948b","Lévi-Strauss, C. 1948. The Nambicuara. Bulletins of the Bureau of American Ethnology 143: iii, 361-369."
levistrauss1948c,"Lévi-Strauss, 1948c","Lévi-Strauss, C. 1948. Tribes of the Upper Xingu River. Bull. Bur. Amer. Ethnol. 143: iii, 321-348."
levistrauss1952,"Lévi-Strauss, 1952","Lévi-Strauss, C. 1952. Kinship Systems of the Chittagong Hill Tribes. Southw. Journ. Anth. 8: 40-51."
levistrauss1955,"Lévi-Strauss, 1955","Lévi-Strauss, C. 1955. Tristes tropiques. pp. 235-310. Paris."
lewin1869,"Lewin, 1869","Lewin, T. H. 1869. The Hill Tracts of Chittagong and the Dwellers Therein. Calcutta."
lewis1955,"Lewis, 1955","Lewis, I. M. 1955. Peoples of the Horn of Africa. London."
lewis1957,"Lewis, 1957","Lewis, I. M. 1957. Ms. The Somali Lineage System and the Total Geneaology: A General Introduction to Basic Principles of Somali Political Institutions. Hargeisa."
lewis1961,"Lewis, 1961","Lewis, I. M. 1961. A Pastoral Democracy. London."
lewis1962a,"Lewis, 1962a","Lewis, D. K. 1962. The Minangkabau Malay of Negri Sembilan. Ph. D. dissertation, Cornell University."
lewis1962b,"Lewis, 1962b","Lewis, I. M. 1962. Marriage and the Family in the Northern Somaliland. Kampala: East African Institute for Social and Economic Research. East African Studies 15. Kampala, Uganda."
lewis1962c,"Lewis, 1962c","Lewis, I. M. 1962. Trade and Markets in Northern Somaliland. Markets in Africa, ed., P. Bohannon and G. Dalton, pp. 365-385. Evanston."
lewis1965a,"Lewis, 1965a","Lewis, I. M. 1965. The Northern Pastoral Somali. Peoples of Africa, ed., J. L. Gibbs, Jr., pp. 319-360. New York."
lewis1965b,"Lewis, 1965b","Lewis, H. S. 1965. A Galla Monarchy. Madison."
leyburn1941,"Leyburn, 1941","Leyburn, J. G. 1941. The Haitian People. New Haven."
leynaud1954,"Leynaud, 1954","Leynaud, E. 1954. Parente et alliance chez les Bandas. Bull. Inst. Etudes Centrafricaines, n. s., 7-8: 109-159."
lhote1955and1944,"Lhote, 1955 and 1944","Lhote, H. 1955 and 1944. Les Touaregs du Hoggar. Paris."
lienhardt1954,"Lienhardt, 1954","Lienhardt, G. 1954. The Shilluk of the Upper Nile. African Worlds, ed. D. Forde, pp. 138-163. London."
lienhardt195758,"Lienhardt, 1957-58","Lienhardt, G. 1957-58. Anuak Village Headmen. Africa 27: 341-355; 28: 23-36."
lienhardt1958,"Lienhardt, 1958","Lienhardt, Godfrey. 1958. The Western Dinka. In Middleton, John, and David Tait, eds., Tribes Without Rulers: Studies in African Segmentary Systems, pp. 97-135. New York: Humanities Press."
