var_id,code,description,name
WNAI330,10,"Terms are SoCh (man speaking), SoCh (woman speaking) and DaCh (both sexes speaking) (On Maps Cu-153 and Cu-154 termed ""Inter Bif/Bif SpkrSex B"")",Int bif/bif spkr sxB
WNAI330,11,"""Grandchild"" (man speaking), ""son's child"" (woman speaking), ""daughter's child"" (woman speaking) (On Map-Cu-154 termed ""Three terms"")","Three terms, see details"
WNAI331,NA,Missing data,Missing data
WNAI331,1,"Simple bifurcate merging pattern: a single term can be glossed as ""mother's brother,"" paternal uncles being terminologically equated with father",Simple bifur merging
WNAI331,2,"Simple bifurcate collateral pattern: two special terms, distinguished by the sex of the connecting relative, can be glossed as ""paternal uncle"" and ""maternal uncle""",Simple bif collaterl
WNAI331,3,"Skewed bifurcate collateral pattern: three special terms, distinguished by the sex (mother or father) of the connecting person and also by age relative to that person, can be glossed as, in the case of paternal, uncles, ""father's elder brother."" ""father's younger brother,"" and ""mother's brother""",Skewed bif collaterl
WNAI331,4,"Lineal pattern: a special single term can be glossed as ""uncle,"" applying to both the father's and the mother's brothers and distinguishing them from the father",Lineal
WNAI331,5,"Age-differentiated bifurcate collateral pattern: four terms, distinguished by both relative age and the sex of the connecting person can be glossed as ""father's elder brother,"" ""father's younger brother,"" ""mother's elder brother,"" and ""mother's younger brother"" (Murdock's K)",Age-diff bif collat
WNAI331,6,"Speaker-differentiated bifurcate merging pattern: paternal uncles are terminologically equated with father, while maternal uncles are called by two special terms, differentiated by the sex of the speaker, which can be glossed as ""mother's brother"" (man speaking), and ""mother's brother"" (woman speaking) (Murdock's M)",Spkr-diff bifur merg
WNAI331,7,"Speaker-differentiated bifurcate collateral pattern: four special terms, differentiated by the sex of the connecting person and sex of the speaker, can be glossed as ""father's brother"" (man speaking), ""father's brother” (woman speaking), ""mother's brother"" (man speaking), and ""mother's brother"" (woman speaking) (Murdock's N)",Spkr-diff bif collat
WNAI332,NA,Missing data,Missing data
WNAI332,1,"Simple bifurcate collateral pattern: two special terms, distinguished by the sex of the connecting relative, can be glossed as ""paternal aunt"" and ""maternal aunt""",Simple bif collaterl
WNAI332,2,"Bifurcate merging pattern: a single term can be glossed as ""father's sister,"" maternal aunts being terminologically equated with mother",Bifurcate merging
WNAI332,3,"Lineal pattern: a special single term can be glossed as “aunt,"" applying to both the father's and the mother's sisters and distinguishing them from the mother",Lineal
WNAI332,4,"Generation pattern: special terms are lacking for both maternal and paternal aunts, who are terminologically equated with mother",Generation
WNAI332,5,"Skewed bifurcate collateral pattern: three special terms distinguished by the sex (mother or father) of the connecting person and also by age relative to that person, can be glossed as, in the case of maternal, aunts, ""mother's elder sister."" ""mother's younger sister,"" and ""father's sister""",Skewed bif collaterl
WNAI332,6,"Age-differentiated bifurcate collateral pattern: four terms, distinguished by both relative age and the sex of the connecting person can be glossed as ""father's elder sister,"" ""father's younger sister,"" ""mother's elder sister,"" and ""mother's younger sister"" (Murdock's L)",Age-diff bif collat
WNAI332,7,"Speaker-differentiated bifurcate collateral pattern: three special terms, differentiated by the sex of the connecting relative and for paternal aunts also by the sex of the speaker, can be glossed as ""father's sister"" (man speaking), ""father's sister"" (woman speaking), and ""mother's sister"" (Murdock's M)",Spkr-diff bif collat
WNAI332,8,Speaker-differentiated bifurcate merging pattern: (unique to Sia Pueblo),Spkr-diff bif merge
WNAI332,9,"Rare pattern similar to the age-differentiated bifurcate collateral pattern : FaElSi, MoElSi, and FaYoSi are distinguished, but MoYoSi is not (Murdock's U)",Rare age-diff 3type
WNAI332,10,"Speaker-differentiated bifurcate collateral pattern: three special terms, differentiated by the sex of the connecting relative and, for maternal aunts, also by the sex of the speaker, can be glossed as ""mother's sister"" (man speaking), ""mother's sister"" (woman speaking), and ""father's sister"" (converse of 7, not described by Murdock)","Three terms, see details"
WNAI333,NA,Missing data,Missing data
WNAI333,1,"Dravidian pattern: four terms, distinguished by both sex and relative age of the sibling, can be glossed as ""elder brother,"" ""younger brother."" and ""elder sister,"" ""younger sister"" (Murdock's A)",Dravidian
WNAI333,2,"Yoruban pattern: two terms, distinguished by age of sibling, can be glossed as ""elder sibling,"" and ""younger sibling"" (Murdock's C)",Yoruban
WNAI333,3,"Algonkian pattern: three terms, distinguished by relative age of sibling and, for elder siblings, also by sex, can be glossed as ""elder brother,"" ""elder sister,"" and ""younger sibling"" (Murdock's D)",Algonkian
WNAI333,4,"Kordofanian pattern: a single undifferentiated term can be glossed as ""sibling"" (Murdock's E)",Kordofanian
WNAI333,5,"Southern Bantu pattern: three terms, distinguished by distinguished by sex and, for siblings of the speaker's sex, also by relative age to the speaker, can be glossed as ""elder sibling of the speaker's sex,"" ""younger sibling of the speaker's sex,"" and ""sibling of the opposite sex"" (Murdock's F)",South Bantu
WNAI333,6,"East Polynesian pattern: four terms, distinguished by sex and, for siblings of the speaker's sex, also by relative age to the speaker, can be glossed as ""elder sibling of the speaker's sex,"" ""younger sibling of the speaker's sex,"" ""brother"" (woman speaking), and ""sister""(man speaking) (Murdock's G)",East Polynesian
WNAI333,7,"Quechuuan pattern: four terms, distinguished by both sex of sibling and sex of speaker can be glossed as ""brother"" (man speaking), ""brother"" (woman speaking), ""sister"" (man speaking), and ""sister"" (woman speaking) (Murdock's H)",Quechuan
WNAI333,8,"Siouan pattern: any pattern with extensive differentiation by sex of sibling, sex of speaker, and age relative to the speaker, which results in a total of seven or eight distinct terms for siblings (Murdock's L)",Siouan
WNAI333,9,"Caddoan pattern: six terms, distinguished by sex of sibling, sex of speaker and, for siblings of the speaker's sex, also by age relative to the speaker, can be glossed as ""elder brother"" (man speaking), ""younger brother"" (man speaking), ""brother"" (woman speaking), ""sister"" (woman speaking), ""elder sister"" (woman speaking), and ""younger sister"" (woman speaking) (Murdock's M)",Caddoan
WNAI333,10,"Malagasy pattern: three terms, distinguished by sex of sibling and also by sex of speaker, can be glossed as ""siblings of the speaker's sex,"" ""brother"" (woman speaking), ""sister"" (man speaking)(Murdock's N)",Malagasy
WNAI333,11,"Jivaran pattern: three terms, distinguished by sex of sibling and also by whichever sex is opposite that of speaker, can be glossed as ""brother"" (man speaking), ""sister"" (woman speaking), and ""sibling of the opposite sex (Murdock's O)",Jivaran
WNAI333,12,"Voltaic pattern: three terms, distinguished by sex of sibling and, for brothers, also by age relative to the speaker, can be glossed as ""elder brother"", ""younger ""brother,"" and ""sister"" (Murdock's P)",Voltaic
WNAI333,13,"Yukian pattern: three terms, distinguished by relative age and, for younger siblings, also by sex, can be glossed as ""elder sibling"", ""younger brother,"" and ""younger sister"" (Murdock's Q)",Yukian
WNAI333,14,"Rare pattern: distinguished Br (man speaking), Br (woman speaking) ElSi, and YoSi (Murdock's R)",Spk-sx br/age-df sis
WNAI333,15,"Rare pattern: distinguished ElBr (man speaking), ElBr (woman speaking) YoBr (man speaking), ElSi, and YoSi=YoBr (woman speaking) (Murdock's V)",Rare sex-age df+merg
WNAI333,16,"Rare pattern: distinguished ElBr (man speaking), ElBr (woman speaking) YoBr, YoSi (woman speaking), ElSi (woman speaking), and Si (man speaking) (Murdock's W, appears as ""Age-Difference in Map Cu-158)",Rare age-sex diff
WNAI333,17,"Rare pattern: three terms can be glossed ""elder sister,"" ""younger sister,"" and ""brother"" (Extrapolated from E. B. Gifford 1922, p 18, appears as ""Age-sex differences"" in Map Cu-158)",Age-sex diff 3terms
WNAI333,18,"European pattern: two terms, distinguished by sex, can be glossed as ""brother,"" and ""sister"" (Murdock's B)",European
WNAI333,19,"Four terms: ""older sibling,"" ""younger sibling,"" ""brother,"" and ""sister"" (appears as ""Four terms in Map Cu-158)",Four terms
WNAI333,20,"Three terms: ""brother"" (man speaking), ""sister"" (woman speaking), and a third term meaning ""brother"" (woman speaking), or ""sister"" (man speaking) (appears as ""Three terms in Map Cu-158)",Three Terms
WNAI333,21,"""Older sibling,"" ""younger sibling,"" ""sister"" (man speaking), ""older sister"" (man speaking) (appears as ""Age-Diff Three terms"" in Map Cu-158)",Age-Diff Three terms
WNAI334,NA,Missing data,Missing data
WNAI334,1,"Hawaiian pattern: siblings, cross- and parallel cousins are called by the same term: Xc = ||c = sib",Hawaiian
WNAI334,2,"Iroquois pattern: one or more special terms for first cross-cousins differ from those for siblings, parallel cousins, and avuncular and nepotic relatives: sib = ||c =/ Xc",Iroquois
WNAI334,3,"Eskimo pattern: one or more special terms for first cross-cousins differ from those for siblings, but do not distinguish cross from parallel cousins: Xc = ||c =/ sib",Eskimo
WNAI334,4,"Omaha pattern: the children of a mother's brother and of a father's sister (cross-cousins) are terminologically distinguished from siblings, parallel cousins, and each other but are not designated by special terms. Instead, a mother's brother's children are terminologically equated with relatives of an ascending generation, normally with the mother and her brother, and a father's sister's children are equated with relatives of an descending generation, normally with a man's sister's children and his own children",Omaha
WNAI334,5,"Crow pattern: the mirror image of the Omaha pattern, with mother's brother children terminologically equated with relatives of an descending generation, normally with a man's own children and a woman's brother's children, while a father's sister's children are equated with ascending generation, normally with father and father's sister",Crow
WNAI335,NA,Missing data,Missing data
WNAI335,1,"The focal or typical community lacks centralized leadership, political authority being dispersed among its component households or other segments, which remain essentially autonomous",No centralization
WNAI335,2,"The community has a single leader or headman but lacks other political offices other than, at most, an informal council of elders",1 leader/inform cncl
WNAI335,3,"The community has a single leader or headman with one or more functional assistants and/or a formal council or assembly, but lacks an elaborate or hierarchical political organization",1 lead+asst-no hier
