id,category,title,definition,type,units,source,changes,notes
SCCS1836,"Modernization, Economy",Religion: 11.1 Changes in Native Religion,"Divale, W. and Seda, A. (2000). Cross-cultural codes of modernization. World Cultures, 11(2), 152-170.",Ordinal,,divale2000cross,,
SCCS1837,"Modernization, Economy",Religion: 11.2 Introduction of Foreign Religion,"Divale, W. and Seda, A. (2000). Cross-cultural codes of modernization. World Cultures, 11(2), 152-170.",Ordinal,,divale2000cross,,
SCCS1838,"Modernization, Economy",Religion: 11.3 Changes in Burial Practices or Other Rituals,"Divale, W. and Seda, A. (2000). Cross-cultural codes of modernization. World Cultures, 11(2), 152-170.",Ordinal,,divale2000cross,,
SCCS1850,"Life cycle, Mourning, Death, Ritual, Religion",Secondary Bone/Body Treatment: Original Scale,"Schroeder, S. (2001). Secondary disposal of the dead: cross-cultural codes. World Cultures, 12(1), 77-93.",Categorical,,schroeder2001secondary,,
SCCS1851,"Life cycle, Mourning, Death, Ritual, Religion",Disarticulation: Original Scale,"Schroeder, S. (2001). Secondary disposal of the dead: cross-cultural codes. World Cultures, 12(1), 77-93.",Categorical,,schroeder2001secondary,,
SCCS1852,"Life cycle, Mourning, Death, Ritual, Religion",Secondary Bone/Body Treatment: Scale Two,"Schroeder, S. (2001). Secondary disposal of the dead: cross-cultural codes. World Cultures, 12(1), 77-93.",Ordinal,,schroeder2001secondary,,
SCCS1853,"Life cycle, Mourning, Death, Ritual, Religion",Disarticulation: Scale Two,"Schroeder, S. (2001). Secondary disposal of the dead: cross-cultural codes. World Cultures, 12(1), 77-93.",Ordinal,,schroeder2001secondary,,
SCCS1854,"Life cycle, Mourning, Death, Ritual, Religion",Secondary Bone/Body Treatment: Scale Three,"Schroeder, S. (2001). Secondary disposal of the dead: cross-cultural codes. World Cultures, 12(1), 77-93.",Ordinal,,schroeder2001secondary,,
SCCS1855,"Life cycle, Mourning, Death, Ritual, Religion",Disarticulation: Scale Three,"Schroeder, S. (2001). Secondary disposal of the dead: cross-cultural codes. World Cultures, 12(1), 77-93.",Ordinal,,schroeder2001secondary,,
SCCS1856,"Life cycle, Mourning, Death, Ritual, Religion",Secondary Bone/Body Treatment: Scale Four,"Schroeder, S. (2001). Secondary disposal of the dead: cross-cultural codes. World Cultures, 12(1), 77-93.",Ordinal,,schroeder2001secondary,,
SCCS1857,"Life cycle, Mourning, Death, Ritual, Religion",Disarticulation: Scale Four,"Schroeder, S. (2001). Secondary disposal of the dead: cross-cultural codes. World Cultures, 12(1), 77-93.",Ordinal,,schroeder2001secondary,,
SCCS1862,"Economy, Subsistence",Highest Number Counted,"Divale, W. (1999). Climatic instability, food storage, and the development of numerical counting: A cross-cultural study. Cross-cultural research, 33(4), 341-368.",Ordinal,,divale1999climatic,,
SCCS1863,"Economy, Subsistence",Confidence in Making Counting Rating,"Divale, W. (1999). Climatic instability, food storage, and the development of numerical counting: A cross-cultural study. Cross-cultural research, 33(4), 341-368.",Ordinal,,divale1999climatic,,
SCCS1864,"Politics, Ecology",Concordance: Number of Societies within 100 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1865,"Politics, Ecology",Concordance: Number of Societies within 150 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1866,"Politics, Ecology",Concordance: Number of Societies within 200 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1867,"Politics, Ecology",Concordance: Number of Societies within 250 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1868,"Politics, Ecology",Concordance: Number of Societies within 300 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1869,"Politics, Ecology",Concordance: Number of Societies within 350 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1870,"Politics, Ecology",Concordance: Number of Societies within 400 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1871,"Politics, Ecology",Concordance: Number of Societies within 450 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1872,"Politics, Ecology",Concordance: Number of Societies within 500 Mile Radius (100 Value),"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1874,"Politics, Ecology",Atlas: Number of Societies within 100 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1875,"Politics, Ecology",Atlas: Number of Societies within 150 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1876,"Politics, Ecology",Atlas: Number of Societies within 200 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1877,"Politics, Ecology",Atlas: Number of Societies within 250 Mile Radius,"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1878,"Politics, Ecology",Atlas: Number of Societies within 300 Mile Radius (100 Value),"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1880,"Politics, Ecology",Atlas: Number of Societies within 350 Mile Radius (100 Value),"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1882,"Politics, Ecology",Atlas: Number of Societies within 400 Mile Radius (100 Value),"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1884,"Politics, Ecology",Atlas: Number of Societies within 450 Mile Radius (100 Value),"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1886,"Politics, Ecology",Atlas: Number of Societies within 500 Mile Radius (100 Value),"Cashdan, E. (2001). Ethnic diversity and its environmental determinants: Effects of climate, pathogens, and habitat diversity. American Anthropologist, 103(4), 968-991.",Continuous,number (integer),cashdan2001ethnic,,
SCCS1918,"Life cycle, Mourning, Death, Ritual, Religion",Crying Frequency,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1919,"Life cycle, Mourning, Death, Ritual, Religion",Crying Duration,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1920,"Life cycle, Mourning, Death, Ritual, Religion",Male Crying: Frequency,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1921,"Life cycle, Mourning, Death, Ritual, Religion",Female Crying: Frequency,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1922,"Life cycle, Mourning, Death, Ritual, Religion",Attempted Self-injury: Frequency,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1923,"Life cycle, Mourning, Death, Ritual, Religion",Actual Self-injury: Frequency,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1924,"Life cycle, Mourning, Death, Ritual, Religion",Male Attempted Self-injury: Frequency,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1925,"Life cycle, Mourning, Death, Ritual, Religion",Female Attempted Self-injury: Frequency,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1926,"Life cycle, Mourning, Death, Ritual, Religion",Male Actual Self-injury: Frequency,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1927,"Life cycle, Mourning, Death, Ritual, Religion",Female Actual Self-injury: Frequency,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1928,"Life cycle, Mourning, Death, Ritual, Religion",Institutionalized Attack by Widow of Something or Someone,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1929,"Life cycle, Mourning, Death, Ritual, Religion",Institutionalized Attack by Widower of Something or Someone,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1930,"Life cycle, Mourning, Death, Ritual, Religion",Institutionalized Attack on Self by Widow,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1931,"Life cycle, Mourning, Death, Ritual, Religion",Institutionalized Attack by Adult Offspring of Deceased,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1932,"Life cycle, Mourning, Death, Ritual, Religion",Institutionalized Self Attack by Adult Offspring of Deceased,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1933,"Life cycle, Mourning, Death, Ritual, Religion",Institutionalized Attack by Adult Siblings of Deceased,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1934,"Life cycle, Mourning, Death, Ritual, Religion",Outgroup Member Institutional Target,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1935,"Life cycle, Mourning, Death, Ritual, Religion",Presumed Killer Institutional Target,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1936,"Life cycle, Mourning, Death, Ritual, Religion",Self Institutionalized Target,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1937,"Life cycle, Mourning, Death, Ritual, Religion",Somebody Institutionalized Target,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1938,"Life cycle, Mourning, Death, Ritual, Religion",Something Institutionalized Target,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1939,"Life cycle, Mourning, Death, Ritual, Religion","Something Institutionalized Target, Not a Sacrifice","Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1940,"Life cycle, Mourning, Death, Ritual, Religion",Spontaneous Aggression after Sudden Death,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1941,"Life cycle, Mourning, Death, Ritual, Religion",Fear of Ghost Present,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1942,"Life cycle, Mourning, Death, Ritual, Religion",Degree of Fear of Ghost,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1943,"Life cycle, Mourning, Death, Ritual, Religion",Fear of Bodies Present,"Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1944,"Life cycle, Mourning, Death, Ritual, Religion","Sex Difference, Crying","Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1945,"Life cycle, Mourning, Death, Ritual, Religion","Sex Difference, Attempted Self-mutilation","Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
SCCS1946,"Life cycle, Mourning, Death, Ritual, Religion","Sex Difference, Actual Self-mutilation","Rosenblatt, P. C., Walsh, R. P., & Jackson, D. A. (2011). Grief and mourning codes. World Cultures eJournal, 18(2).",Ordinal,,rosenblatt2011codes,,
