Source,soc_ID,Orig.latitude,Orig.longitude,latitude,longitude,AnnualMeanTemperature,AnnualTemperatureVariance,TemperatureConstancy,TemperatureContingency,TemperaturePredictability,MonthlyMeanPrecipitation,MonthlyPrecipitationVariance,PrecipitationConstancy,PrecipitationContingency,PrecipitationPredictability,BirdRichness,MammalRichness,AmphibianRichness,VascularPlantsRichness,EcoRegion,Elevation,Slope,Coastal,NetPrimaryProduction,DurationOfGrowingSeason,MeanGrowingSeasonNPP,Inter-YearVarianceGrowingSeasonNPP
EA,Cd9,28,-11,28,-11,21.27566667,16.65260909,0.368755733,0.25529377,0.624049503,7.362,80.64862727,0.381028476,0.383186945,0.764215421,52.64675909,30.30332728,1.111538551,435.176,North Saharan steppe and woodlands,407.1136169,2.85111817,NO,0.258328287,12,0.258328287,0.002242801
EA,Cc9,23,6,23,6,19.94933333,42.13919091,0.345105425,0.329992836,0.675098261,6.877833333,20.08993788,0.504530612,0.477404241,0.981934853,22.92444908,26.07614308,3,420.201,West Saharan montane xeric woodlands,1194.581055,2.585141418,NO,NA,NA,NA,NA
EA,Cc13,16,0,16,0,29.76483333,19.66930758,0.36107934,0.255847463,0.616926803,20.14666667,1516.711685,0.313661897,0.502920033,0.81658193,179.2024294,41.87559137,5,565.006,Sahelian Acacia savanna,277.9502869,1.140685654,NO,-0.227930043,0,NA,NA
EA,Cd10,34,-2,34,-2,16.447,38.88881515,0.311938651,0.293113668,0.605052319,26.9335,595.741447,0.311867349,0.17875102,0.490618369,85.55838918,41.65355759,4,1425.72,Mediterranean dry woodlands and steppe,1072.603027,1.988398647,NO,0.275552695,10,0.338734101,0.003372039
EA,Ca34,24,34,24,34,24.9415,34.9439197,0.33008364,0.265661562,0.595745202,3.831833333,1.788907576,0.61216523,0.376048059,0.988213288,17.95411571,21.83946442,NA,744.557,Sahara desert,363.9899902,1.9164218,NO,NA,NA,NA,NA
EA,Ca6,12,42,12,42,27.38883333,9.950137879,0.453571585,0.325631169,0.779202753,14.991,267.5214091,0.319052823,0.249522082,0.568574906,129.6806145,47.9714209,5.990291659,975.27,Ethiopian xeric grasslands and shrublands,428.8869324,8.016878267,NO,0.04747123,8,0.091667929,0.021093409
EA,Ca35,20,36,20,36,25.5545,19.58058333,0.37384401,0.263309521,0.637153532,6.8205,81.48314697,0.376670435,0.422006308,0.798676743,29.21801386,25.65203933,1,1026.77,South Saharan steppe and woodlands,788.7666626,3.054490718,NO,-0.006851907,5,0.20381587,0.010554627
EA,Ca27,9,35,9,35,21.09616667,1.969695455,0.55694578,0.146775319,0.703721099,124.38,13038.91368,0.297576232,0.361335614,0.658911846,242.4297833,83.11064654,10.91393521,1355.89,Ethiopian montane grasslands and woodlands,1467.707275,5.48585533,NO,2.591384017,12,2.591384017,0.134096069
EA,Ca18,5,37,5,37,21.97516667,0.600465152,0.656143982,0.137707464,0.793851446,53.38333333,1949.167188,0.396367232,0.225883086,0.622250317,318.5374022,101.4594066,13.22475502,1688.8,Somali Acacia-Commiphora bushlands and thickets,1206.290283,8.28481168,NO,1.048947613,12,1.048947613,0.02110808
EA,Ca11,8,40,8,40,20.82,2.925990909,0.530844317,0.253392983,0.7842373,72.46916667,4177.015838,0.290931753,0.275403302,0.566335055,268.6106227,80.50645155,11.76328619,1343.33,Ethiopian montane grasslands and woodlands,1598.119995,6.895679229,NO,1.306556635,12,1.306556635,0.011183574
EA,Ca40,6,38,6,38,17.69116667,0.568077273,0.655514115,0.128189269,0.783703384,110.0798333,7829.121762,0.364393429,0.256153009,0.620546438,378.8775777,96.8261596,11.64351892,1528.56,Somali Acacia-Commiphora bushlands and thickets,1852.830566,5.521079372,NO,4.781344625,12,4.781344625,0.122045208
EA,Ca23,6,37,6,37,16.43533333,0.568857576,0.652764266,0.122998586,0.775762852,102.6308333,4561.371444,0.427643526,0.213936385,0.64157991,335.1460488,108.9396368,11.64351892,1673.35,Ethiopian montane forests,1417.452759,13.05807339,NO,2.252763481,12,2.252763481,0.066902876
EA,Ca19,6,36,6,36,20.825,0.655836364,0.649127891,0.119847987,0.768975878,81.47866667,2681.800997,0.437801959,0.210272887,0.648074847,303.3794313,107.82212,15.64351892,1769.36,Somali Acacia-Commiphora bushlands and thickets,697.2766724,7.425569869,NO,2.691701998,12,2.691701998,0.125490096
EA,Ca28,6,37,6,37,16.43533333,0.568857576,0.652764266,0.122998586,0.775762852,102.6308333,4561.371444,0.427643526,0.213936385,0.64157991,335.1460488,108.9396368,11.64351892,1673.35,Ethiopian montane forests,1417.452759,13.05807339,NO,2.252763481,12,2.252763481,0.066902876
EA,Ca36,18,38,18,38,29.51633333,17.09536667,0.385017321,0.283104474,0.668121794,7.919666667,203.9903909,0.261990076,0.432994789,0.694984865,90.81617848,39.81026151,2,1204.94,Sahelian Acacia savanna,722.1622314,4.222316775,YES,0.15479255,8,0.271104635,0.016719005
EA,Ca5,20,35,20,35,26.15016667,23.18199242,0.370706803,0.263791869,0.634498672,4.7355,33.49834697,0.376093621,0.466644234,0.842737854,24.91393521,24,NA,914.043,South Saharan steppe and woodlands,572.2514038,2.005839887,NO,-0.006851907,5,0.20381587,0.010554627
EA,Ca37,16,36,16,36,27.78516667,10.26343485,0.415590055,0.227842126,0.643432181,15.9045,731.4782136,0.277085676,0.399075869,0.676161545,98.66862609,36.65203933,5,1032.35,Sahelian Acacia savanna,467.6033325,1,NO,0.051824652,8,0.149019533,0.108812906
EA,Ca14,5,38,5,38,17.68233333,1.003581818,0.615948,0.184391437,0.800339438,73.702,4272.289797,0.352556892,0.227629215,0.580186107,341.2165258,81.88555996,9.369425094,1717.28,Somali Acacia-Commiphora bushlands and thickets,1594.456909,2.598481471,NO,1.155133259,12,1.155133259,0.012769207
EA,Ca15,6,38,6,38,17.69116667,0.568077273,0.655514115,0.128189269,0.783703384,110.0798333,7829.121762,0.364393429,0.256153009,0.620546438,378.8775777,96.8261596,11.64351892,1528.56,Somali Acacia-Commiphora bushlands and thickets,1852.830566,5.521079372,NO,4.781344625,12,4.781344625,0.122045208
EA,Ca24,6,36,6,36,20.825,0.655836364,0.649127891,0.119847987,0.768975878,81.47866667,2681.800997,0.437801959,0.210272887,0.648074847,303.3794313,107.82212,15.64351892,1769.36,Somali Acacia-Commiphora bushlands and thickets,697.2766724,7.425569869,NO,2.691701998,12,2.691701998,0.125490096
EA,Ca41,6,38,6,38,17.69116667,0.568077273,0.655514115,0.128189269,0.783703384,110.0798333,7829.121762,0.364393429,0.256153009,0.620546438,378.8775777,96.8261596,11.64351892,1528.56,Somali Acacia-Commiphora bushlands and thickets,1852.830566,5.521079372,NO,4.781344625,12,4.781344625,0.122045208
EA,Ca10,10,43,10,43,23.651,7.884369697,0.504976773,0.311624309,0.816601082,29.87966667,942.7131697,0.269747639,0.27932996,0.5490776,253.5135665,49.26913996,4,1290.6,Ethiopian montane forests,1536.705322,3.228876857,NO,0.280284677,12,0.280284677,0.007395195
EA,Ca20,5,36,5,36,25.42283333,0.600695455,0.649448522,0.136329714,0.785778237,41.55633333,1030.750376,0.405408676,0.195162936,0.600571612,290.2382681,116.1637171,14,1608.99,Northern Acacia-Commiphora bushlands and thickets,539.8125,1.222651156,NO,0.56761054,11,0.620711966,0.042901083
EA,Ca12,8,37,8,37,18.14283333,1.187756061,0.59612815,0.140256579,0.736384729,107.729,8957.108609,0.331685646,0.303802646,0.635488292,306.7211805,92.36317039,19.6826085,1189.66,Ethiopian montane grasslands and woodlands,1938.888062,3.292351652,NO,3.94340551,12,3.94340551,0.084921191
EA,Ca9,-4,36,-4,36,20.443,2.215718182,0.624494,0.243139096,0.867633096,58.74816667,5383.640189,0.221939544,0.297096582,0.519036126,394.2552451,151.6511636,35.21801386,2124.16,Southern Acacia-Commiphora bushlands and thickets,1261.981445,5.951698002,NO,1.107624164,12,1.107624164,0.025014603
EA,Ca21,5,36,5,36,25.42283333,0.600695455,0.649448522,0.136329714,0.785778237,41.55633333,1030.750376,0.405408676,0.195162936,0.600571612,290.2382681,116.1637171,14,1608.99,Northern Acacia-Commiphora bushlands and thickets,539.8125,1.222651156,NO,0.56761054,11,0.620711966,0.042901083
EA,Ca4,-4,35,-4,35,18.52466667,1.471530303,0.62180761,0.263941065,0.885748675,54.36233333,4381.610158,0.214085166,0.331866288,0.545951454,328.5278969,141.9688032,33,2346.01,Southern Acacia-Commiphora bushlands and thickets,1840.668335,2.387371617,NO,1.357851301,12,1.357851301,0.028253401
EA,Ca29,8,38,8,38,13.93833333,1.141393939,0.605704801,0.134548066,0.740252868,110.5235,11597.27723,0.293527211,0.301301359,0.59482857,319.7769338,85.80929556,15.83547947,1215.68,Ethiopian montane grasslands and woodlands,2069.238037,5.648136148,NO,1.667133553,12,1.667133553,0.014583209
EA,Ca39,8,37,8,37,18.14283333,1.187756061,0.59612815,0.140256579,0.736384729,107.729,8957.108609,0.331685646,0.303802646,0.635488292,306.7211805,92.36317039,19.6826085,1189.66,Ethiopian montane grasslands and woodlands,1938.888062,3.292351652,NO,3.94340551,12,3.94340551,0.084921191
EA,Ca30,7,36,7,36,18.29683333,0.842762121,0.622348047,0.111614233,0.73396228,116.6421667,5955.664117,0.435562393,0.24124636,0.676808753,280.1691752,102.6613447,12.07589356,1421.84,Ethiopian montane grasslands and woodlands,1119.961426,7.499314454,NO,4.802543911,12,4.802543911,0.215155615
EA,Ca1,6,37,6,37,16.43533333,0.568857576,0.652764266,0.122998586,0.775762852,102.6308333,4561.371444,0.427643526,0.213936385,0.64157991,335.1460488,108.9396368,11.64351892,1673.35,Ethiopian montane forests,1417.452759,13.05807339,NO,2.252763481,12,2.252763481,0.066902876
EA,Ca13,9,37,9,37,16.48333333,1.601981818,0.573810401,0.144835805,0.718646207,135.5195,18759.56493,0.303528934,0.358278383,0.661807316,285.9988797,89.81051923,16,1229.8,Ethiopian montane forests,1860.595825,5.634240002,NO,2.263741673,12,2.263741673,0.043144311
EA,Ca22,6,37,6,37,16.43533333,0.568857576,0.652764266,0.122998586,0.775762852,102.6308333,4561.371444,0.427643526,0.213936385,0.64157991,335.1460488,108.9396368,11.64351892,1673.35,Ethiopian montane forests,1417.452759,13.05807339,NO,2.252763481,12,2.252763481,0.066902876
EA,Ca42,7,36,7,36,18.29683333,0.842762121,0.622348047,0.111614233,0.73396228,116.6421667,5955.664117,0.435562393,0.24124636,0.676808753,280.1691752,102.6613447,12.07589356,1421.84,Ethiopian montane grasslands and woodlands,1119.961426,7.499314454,NO,4.802543911,12,4.802543911,0.215155615
EA,Ca25,6,37,6,37,16.43533333,0.568857576,0.652764266,0.122998586,0.775762852,102.6308333,4561.371444,0.427643526,0.213936385,0.64157991,335.1460488,108.9396368,11.64351892,1673.35,Ethiopian montane forests,1417.452759,13.05807339,NO,2.252763481,12,2.252763481,0.066902876
EA,Ca16,7,38,7,38,18.4465,0.950374242,0.619412598,0.146383115,0.765795713,89.64216667,4683.557326,0.379011612,0.245478538,0.62449015,339.4906552,93.75033656,15.33773458,1381.63,Ethiopian montane grasslands and woodlands,1685.001099,3.77823897,NO,1.624167178,12,1.624167178,0.008896994
EA,Ca2,8,48,8,48,25.67633333,3.245009091,0.536600128,0.25476849,0.791368618,12.82083333,242.2313409,0.299845096,0.561300041,0.861145137,94.53287469,35.92495821,5,1254.88,Somali Acacia-Commiphora bushlands and thickets,583.0524902,1.451955073,NO,0.204951546,12,0.204951546,0.001149772
EA,Ca17,5,37,5,37,21.97516667,0.600465152,0.656143982,0.137707464,0.793851446,53.38333333,1949.167188,0.396367232,0.225883086,0.622250317,318.5374022,101.4594066,13.22475502,1688.8,Somali Acacia-Commiphora bushlands and thickets,1206.290283,8.28481168,NO,1.048947613,12,1.048947613,0.02110808
EA,Ca26,6,37,6,37,16.43533333,0.568857576,0.652764266,0.122998586,0.775762852,102.6308333,4561.371444,0.427643526,0.213936385,0.64157991,335.1460488,108.9396368,11.64351892,1673.35,Ethiopian montane forests,1417.452759,13.05807339,NO,2.252763481,12,2.252763481,0.066902876
EA,Ah16,9,9,9,9,23.7945,2.971716667,0.518628594,0.188992029,0.707620623,105.3676667,12653.0848,0.252916913,0.508489506,0.761406419,315.8466518,95.27685084,26.26105756,1738.63,Guinean forest-savanna mosaic,245.3541718,4.433059679,NO,1.007116898,12,1.007116898,0.024393764
EA,Cb27,10,12,10,12,27.28283333,5.860868182,0.473921781,0.247467115,0.721388896,72.78,7857.940715,0.268132843,0.520301143,0.788433986,259.2794462,87.98430383,30,1688.43,West Sudanian savanna,336.9797363,2.468476922,NO,0.800613264,10,0.981526347,0.117799937
EA,Ah34,10,13,10,13,26.3835,5.921389394,0.478592204,0.263501301,0.742093506,71.49566667,7746.220321,0.280431741,0.48425952,0.764691261,253.767346,87.55223902,30,1637.19,West Sudanian savanna,454.8088989,2.882756286,NO,0.497387946,10,0.627877044,0.078404075
EA,Cb7,11,11,11,11,27.16633333,7.674036364,0.443384181,0.257541956,0.700926138,63.45533333,8094.09047,0.305054418,0.482465206,0.787519624,268.9617297,78.5837665,25,1473,West Sudanian savanna,376.7602844,1.28948233,NO,0.326279528,10,0.423228348,0.067759355
EA,Cb5,13,15,13,15,27.9955,10.67810152,0.436943648,0.320184504,0.757128152,27.76733333,2719.3204,0.305323483,0.524013085,0.829336569,198.1710388,54,5,937.954,Lake Chad flooded savanna,286.035553,1,NO,-0.00382344,6,0.172774077,0.222422961
EA,Ah35,10,12,10,12,27.28283333,5.860868182,0.473921781,0.247467115,0.721388896,72.78,7857.940715,0.268132843,0.520301143,0.788433986,259.2794462,87.98430383,30,1688.43,West Sudanian savanna,336.9797363,2.468476922,NO,0.800613264,10,0.981526347,0.117799937
EA,Cb28,10,12,10,12,27.28283333,5.860868182,0.473921781,0.247467115,0.721388896,72.78,7857.940715,0.268132843,0.520301143,0.788433986,259.2794462,87.98430383,30,1688.43,West Sudanian savanna,336.9797363,2.468476922,NO,0.800613264,10,0.981526347,0.117799937
EA,Ai17,10,14,10,14,27.69316667,6.314319697,0.480730163,0.272856626,0.753586789,66.63483333,7984.085977,0.241778839,0.530284168,0.772063007,247.2173516,86,30.68486588,1547.34,East Sudanian savanna,330.7527771,4.785623534,NO,0.435872199,8,0.73587977,0.223001516
EA,Ah36,10,13,10,13,26.3835,5.921389394,0.478592204,0.263501301,0.742093506,71.49566667,7746.220321,0.280431741,0.48425952,0.764691261,253.767346,87.55223902,30,1637.19,West Sudanian savanna,454.8088989,2.882756286,NO,0.497387946,10,0.627877044,0.078404075
EA,Cb9,12,9,12,9,27.28633333,9.384584848,0.421992235,0.246661552,0.668653787,59.6,8422.427933,0.350258147,0.433212585,0.783470732,254.4856168,65.46996535,20.68781631,1434.94,West Sudanian savanna,418.5775146,1.019187501,NO,0.127725621,9,0.220724814,0.059166456
EA,Ah37,10,13,10,13,26.3835,5.921389394,0.478592204,0.263501301,0.742093506,71.49566667,7746.220321,0.280431741,0.48425952,0.764691261,253.767346,87.55223902,30,1637.19,West Sudanian savanna,454.8088989,2.882756286,NO,0.497387946,10,0.627877044,0.078404075
EA,Ah38,11,14,11,14,28.435,8.116978788,0.455192419,0.291280466,0.746472886,54.61716667,6765.059432,0.279658146,0.492808339,0.772466486,251.7822115,77.89691579,24,1325.74,Mandara Plateau mosaic,475.7958374,6.261244664,NO,0.314922777,9,0.476125583,0.305701269
EA,Cb10,12,11,12,11,27.70366667,10.58100303,0.415504472,0.273518801,0.689023273,48.0525,5993.112823,0.340204028,0.447436765,0.787640793,239.2741512,63,21.09409902,1353.27,West Sudanian savanna,472.7630615,NA,NO,0.065263476,7,0.20835857,0.103076042
EA,Ai18,12,15,12,15,28.11683333,9.394319697,0.44715894,0.311520894,0.758679834,43.4635,5493.23242,0.343729483,0.444964023,0.788693506,250.4162104,70.32651412,14.14790369,1084.01,Sahelian Acacia savanna,285.9147339,1,NO,0.000340702,4,0.245268017,0.349244619
EA,Cb1,12,10,12,10,27.61466667,9.794875758,0.419065403,0.260072732,0.679138135,52.9575,7067.325071,0.339712279,0.455358019,0.795070297,249.2242666,63.16223026,21,1399.85,West Sudanian savanna,404.6069336,1.004265184,NO,0.123561479,9,0.221986676,0.075244426
EA,Ah5,11,13,11,13,28.246,8.409881818,0.454680297,0.276020763,0.73070106,54.416,6386.601715,0.28564141,0.48220417,0.76784558,251.2584659,79.58904467,25.95217257,1437.75,West Sudanian savanna,488.8636169,1.504049043,NO,0.461803451,10,0.598349483,0.360802042
EA,Ah7,11,14,11,14,28.435,8.116978788,0.455192419,0.291280466,0.746472886,54.61716667,6765.059432,0.279658146,0.492808339,0.772466486,251.7822115,77.89691579,24,1325.74,Mandara Plateau mosaic,475.7958374,6.261244664,NO,0.314922777,9,0.476125583,0.305701269
EA,Ai19,11,15,11,15,28.21983333,7.717677273,0.465170038,0.303599822,0.76876986,57.51783333,7632.94055,0.278506536,0.515547313,0.794053849,258.488853,75.83766166,20.97382168,1265.13,Sahelian Acacia savanna,299.0652771,1.325961716,NO,0.098387343,6,0.502498489,0.4204399
EA,Cb29,12,10,12,10,27.61466667,9.794875758,0.419065403,0.260072732,0.679138135,52.9575,7067.325071,0.339712279,0.455358019,0.795070297,249.2242666,63.16223026,21,1399.85,West Sudanian savanna,404.6069336,1.004265184,NO,0.123561479,9,0.221986676,0.075244426
EA,Ah39,11,14,11,14,28.435,8.116978788,0.455192419,0.291280466,0.746472886,54.61716667,6765.059432,0.279658146,0.492808339,0.772466486,251.7822115,77.89691579,24,1325.74,Mandara Plateau mosaic,475.7958374,6.261244664,NO,0.314922777,9,0.476125583,0.305701269
EA,Cb25,14,8,14,8,28.20683333,14.60165909,0.391184834,0.261332033,0.652516867,34.98683333,4120.78425,0.373295174,0.424064152,0.797359326,169.6208814,43.54309547,5,1093.31,West Sudanian savanna,425.8219299,1.123697409,NO,-0.070260447,4,0.171449121,0.155924118
EA,Cb6,11,12,11,12,27.29283333,8.083137879,0.443627534,0.265249741,0.708877274,58.96883333,6907.696514,0.266589665,0.514328504,0.780918168,257.096888,78.78846544,25,1491.86,West Sudanian savanna,523.7041626,1.094284396,NO,0.469374618,10,0.591081159,0.119685202
EA,Ai20,10,15,10,15,27.366,6.145675758,0.497773463,0.275868106,0.773641569,70.67516667,9165.756738,0.251211382,0.535865221,0.787076602,240.4761309,83.53248574,26.82414008,1433.69,East Sudanian savanna,436.2424927,1.152952705,NO,0.347668081,8,0.615214266,0.266205177
EA,Cb26,11,8,11,8,25.83,5.729863636,0.458719366,0.221720319,0.680439685,83.2425,11514.22879,0.309713197,0.474045581,0.783758777,293.8140133,80.78461395,26.43423681,1722.96,West Sudanian savanna,657.770813,1.347270996,NO,0.834115689,12,0.834115689,0.074108051
EA,Cd6,30,31,30,31,21.477,29.57063636,0.342182356,0.261608687,0.603791043,1.903,5.013148485,0.429154951,0.402329578,0.831484529,54.11570696,44.37469059,2.78410509,1133.56,Sahara desert,108.0877762,1.107649584,NO,1.122198671,12,1.122198671,0.282608769
EA,Cd12,31,2,31,2,20.0155,70.48745606,0.269187271,0.34617442,0.615361691,5.827166667,42.96791364,0.399147652,0.250797914,0.649945566,18.25057874,21,NA,748.22,North Saharan steppe and woodlands,563.0391846,NA,NO,NA,NA,NA,NA
EA,Ca7,13,38,13,38,17.82316667,2.195474242,0.547903309,0.138913379,0.686816688,75.97866667,12008.28567,0.200008463,0.415701455,0.615709918,252.9329984,71.00482688,7.147824549,1110.13,Ethiopian montane grasslands and woodlands,1736.174683,12.19557347,NO,1.12200939,12,1.12200939,0.023040694
EA,Cj4,32,45,32,45,23.38583333,80.64235909,0.271545634,0.350635366,0.622181,10.60983333,105.7123197,0.49565005,0.396455072,0.892105122,47.14380085,27.2826336,NA,809.341,Arabian Desert and East Sahero-Arabian xeric shrublands,9.956110954,NA,NO,0.022486372,6,0.239021806,0.007879803
EA,Cc7,20,-5,20,-5,27.88566667,36.06673939,0.323883021,0.290764704,0.614647726,2.400333333,30.80543636,0.698893067,0.287892151,0.986785218,8,12,NA,284.422,Sahara desert,264.3200073,NA,NO,NA,NA,NA,NA
EA,Cc16,32,3,32,3,19.60183333,68.67711061,0.271511003,0.328209936,0.599720939,7.899666667,63.27040909,0.408730763,0.18934902,0.598079782,30.7173664,23.51887839,NA,772.2,North Saharan steppe and woodlands,576.5802612,1.10223424,NO,0.000719263,7,0.176884142,0.001201055
EA,Cc17,22,-15,22,-15,23.198,12.86274848,0.412582985,0.238299969,0.650882954,3.450833333,67.97031061,0.447944008,0.424975223,0.872919231,16.00493709,17.00965426,NA,444.868,North Saharan steppe and woodlands,295.8927917,1.63541447,NO,NA,NA,NA,NA
EA,Cj8,33,35,33,35,18.32633333,31.09530606,0.328440217,0.250849587,0.579289804,63.746,7318.34093,0.201002994,0.462864633,0.663867627,NA,54.60045123,NA,2449.52,NA,194.5029449,NA,YES,1.496592976,12,1.496592976,0.030865382
EA,Cd2,25,33,25,33,24.55033333,41.44182424,0.318069553,0.26894058,0.587010133,2.912166667,0.81704697,0.755472339,0.204438097,0.959910436,44.91142937,24,2.822166627,762.086,Nile Delta flooded savanna,210.0313873,1.863392919,NO,0.227286493,7,0.590594443,0.089938121
EA,Ca31,12,37,12,37,20.71933333,2.344775758,0.536395016,0.145837705,0.682232722,101.199,19464.36766,0.171468759,0.466045031,0.637513791,272.2661183,76.26763219,7.79402491,1168.99,Ethiopian montane grasslands and woodlands,1821.948608,4.531568138,YES,1.45116596,12,1.45116596,0.049334548
EA,Cb12,13,32,13,32,28.52666667,7.313578788,0.430286985,0.181217925,0.61150491,24.8645,1982.281029,0.395533624,0.40403619,0.799569814,191.296615,58.17452912,5,958.61,Sahelian Acacia savanna,398.9330444,1,NO,0.021161417,8,0.095358875,0.091715426
EA,Ca8,8,38,8,38,13.93833333,1.141393939,0.605704801,0.134548066,0.740252868,110.5235,11597.27723,0.293527211,0.301301359,0.59482857,319.7769338,85.80929556,15.83547947,1215.68,Ethiopian montane grasslands and woodlands,2069.238037,5.648136148,NO,1.667133553,12,1.667133553,0.014583209
